,date,user_id,username,tweet
2806,2022-01-12 16:19:19,50274262,MisterTechBlog,"""German police under fire for misuse of COVID Contact Tracing App""   "
2805,2022-01-12 16:51:52,1453990572,_rodahidup,FUS updates COVID-19 travel health notice for Singapore after 'unknown' classification     
2804,2022-01-12 16:52:17,1453990572,_rodahidup,Primary school students in Malaysia to conduct COVID-19 self-tests at home from this week      
2803,2022-01-12 19:40:39,95164862,kellymilkies,"   Because of Covid Rising?  Covid has been a 2 year pandemic. This just is a lack of foresight from a multi billion $ company   Respect ur opinion, but Agree to disagree."
2802,2022-01-12 22:01:01,95164862,kellymilkies,   Why with '...'?  Bd is our official substitute for pos 3. We were prepared for potential covid travel issues with lelis for this season and planned ahead. Please respect the players.
2801,2022-01-12 22:15:08,19785811,dwallbank,"Fun Fact: Singapore is safer than almost everywhere in the US right now on Covid. Tests are widely available. Hospitals have no pressure at all.   Not So Fun Fact: If the US rated its own states for travel, all 50 would likely be at Level 4: Avoid."
2800,2022-01-13 06:43:46,5556172,randomrobin," A full rejection and a nagging cold (no COVID, thank God) and just really struggling to finish my WIP. One of those weeks, you know?"
2799,2022-01-13 07:03:26,1453990572,_rodahidup,Omicron less severe than Delta but still poses danger for unvaccinated: WHO     
2798,2022-01-13 07:31:31,1453990572,_rodahidup,"🔼 4,322 Omicron (9/01).        - (308 are seniors) 🔼 288,125 total cases. 🔼 882; new cases.       - (+36, 11/01) 🔼 486 community cases. 🔽 396 imported cases. 🔼 51.1% ICU utilisation 🔼 839 deaths.(1) 🔼 3rd 💉, 48%. 🔼 R0 1.60.   "
2797,2022-01-13 11:11:32,1453990572,_rodahidup,Biggest opportunity for reinvention lies in post-COVID world; crisis is 'reset button': Ong Ye Kung     
2796,2022-01-13 14:47:04,188347682,temptempholder,Vitamin D creation to help with Covid infection if kanna  
2795,2022-01-13 17:32:57,18999841,Aussie_Kozzy,"Govt workers just came to my condo block and took someone away (presumably  for having COVID) for forced isolation. While I know it happens here, it very different seeing it happen  "
2794,2022-01-13 20:35:54,3218435095,quantumfanhua,Got itchy throat for more than two weeks. Tested for COVID-19 but it's negative.
2793,2022-01-14 12:12:20,14075966,torvaanser,"When COVID happened in 2020, some remarks included ""Earth is healing"". But we are connected. We are sick, because the Earth is sick. And ""we"" means other living things too. 🐆 Get vaccinated for our neighbors and our wildlife. Stop the spread."
2792,2022-01-14 20:51:09,190919109,freddjohns,This AM on arrival in Singapore the COVID test was 2 parts - swabbed my throat (gag) then the same swab up my nostrils.
2791,2022-01-15 15:48:39,794089241097580544,hsmthegreat,Pov: you're talking to gen pre covid  
2790,2022-01-15 23:22:46,1358398299510689794,weng_mewxbts,  MewMew said if there's no Omicron he will go here in Singapore. what he's up to here in 🇸🇬?
2789,2022-01-16 03:23:07,51470591,ArpYorashol,"Ok truth is, I haven't been eating well since god knows when and the pandemic didn't help. I've lost another 7kg since covid-19 hit. I'm already str8 skinny to begin with so that weight lost literally made me a skinny legend."
2788,2022-01-16 12:09:26,1319400002007961600,RabinderpalSin8,"  That does not give you the power to abuse the vulnerable, duty is to be done to all. Not only the Member states, me Mr Rabinderpal Singh Nric no-S7509601A and mother Berok kaur d o Soja Singh Nric no S2674269B for 3 years  not got a single cent for Covid 19 pandemic push edge end"
2787,2022-01-17 17:44:54,14302013,moritzadler,"The most advanced country in the world, where very pregnant doctors have to work. In a COVID emergency room. Until giving birth.   How is that still a thing?"
2785,2022-01-17 19:16:17,14742294,kaihendry, So people can’t choose not to be vaccinated in spite of earlier contracting COVID? Or did I misunderstand your sentiment.
2784,2022-01-18 10:03:08,37368327,dinastik,A N T I N O D E S is a visual art exhibition that presents the progressions of urban art styles in Singapore as artists encounter the waves of changes resulting from the COVID-19 pandemic. #SGArtWeek  
2783,2022-01-18 12:02:25,488853482,iamshelden,"I miss traveling 😔 I particularly miss this fun trip in Thailand with my bffs. COVID stop naaaaaaa puhleease 🙏🏻🙏🏻🙏🏻 @ Bangkok,Thailand  "
2782,2022-01-18 12:20:31,1318235462549471234,jetaimeeasia,"OMICRON THEORIES, SECRET BEHIND STARBUCKS ADVERTISING, JAPANESE RED ROOM...   via "
2781,2022-01-18 19:31:05,188347682,temptempholder,"People keep talking about normal, not normal in covid , precovid nonsense.  What is normal?  You mean being a living thing that comes from bacteria and walks on two legs with hard to find parts to replace if we spoil inside and all only got 1 life then die forever in infinite"
2780,2022-01-19 11:08:41,188347682,temptempholder,True. Alot of people argue out of context. Alot of people credit their own wisdom as proof that they did not get covid or only suffer mildly.  But people refuse to look carefully and realized it's freaking vaccine that save them. Which is forced/coerced upon them by govt strongly
2779,2022-01-19 19:03:23,286200084,shuklap,  He is correct...China has zero covid Isolation polacy
2778,2022-01-20 14:35:47,1453990572,_rodahidup,Hong Kong to shut secondary schools from Monday over COVID-19 fears     
2777,2022-01-20 14:43:15,1453990572,_rodahidup,Swiss researchers launch trial for COVID-19 'patch' vaccine      
2776,2022-01-20 14:43:38,1453990572,_rodahidup,"Betting Omicron has peaked, Johnson drops COVID-19 rules in England     "
2775,2022-01-20 14:49:11,451252406,_evantaught,I agree with almost all of what she said except sa hindi totoo ang COVID. 😅
2774,2022-01-20 20:15:29,178762938,chaitehlatte, OH BOYYYYYYY I forgot got shrimps in it. You still covid?
2773,2022-01-20 23:36:50,188347682,temptempholder,"I am 2 months 7 days old , in terms of long covid.  That shall be new age.   I cannot tell how much inside me is damaged as I only have two shot Moderna.  Symptoms of improved but from what studies show. The damage is real and permanent.  So I am sucking my thumb now! Damn."
2772,2022-01-21 07:35:01,188347682,temptempholder,"Lucky scientific method exists, if not we are sitting ducks to Delta, Omicron and whatever-cron!!!!  The world needs to understand scientific method and scientific method practitioner has hard carry us all the way.  They are like the unsung hero children who quietly help family"
2771,2022-01-21 07:47:06,1453990572,_rodahidup,"1,472 new COVID-19 cases in Singapore; 1,001 Omicron infections confirmed     "
2770,2022-01-21 07:49:34,1453990572,_rodahidup,Dozens of firms to make cheap version of Merck COVID-19 pill for poorer nations     
2769,2022-01-21 07:49:53,1453990572,_rodahidup,France to unveil timetable for easing COVID-19 restrictions     
2768,2022-01-21 07:50:15,1453990572,_rodahidup,"Britain must learn to live with COVID-19, it could be with us forever: Javid     "
2767,2022-01-21 07:50:39,1453990572,_rodahidup,Israel to scrap quarantine for children exposed to COVID-19 carriers     
2766,2022-01-21 11:49:28,1247945280089018370,dailydiecastsg,Ahh… how many years has it been? #covid #hotwheelscustom  
2765,2022-01-21 18:53:17,188347682,temptempholder,"Do if u damn, damn if u dun. When dun count ART oppo say govt trying to hide covid count number When count ART oppo say this! Win Liao loh!  "
2764,2022-01-21 19:10:40,188347682,temptempholder,Those who have recovered from Covid-19 and have completed their primary series vaccination do not require a booster dose at this point in time. But it is safe for such persons to receive a booster dose from five months after their last dose.  Not clear leh..
2763,2022-01-21 19:29:44,188347682,temptempholder,"Total cases, with inclusion of more ART , plus fast spread and doubling every 3 days will mean an expectation of 15000 cases a day.  Omicron is less viral load, less severe but very high cases can affect hospital still.  Hospital cases are not expected to increase like total"
2762,2022-01-22 05:58:54,1453990572,_rodahidup,"3,155 new COVID-19 cases in Singapore as MOH starts including milder infections in daily case count     "
2761,2022-01-22 10:29:17,188347682,temptempholder,"Their level of reasoning is so low that anything goes for them, as long as it is anti govt position.  UN and WHO should be replaced by EDMW because apparently only EDMW knows that unvax is correct posture for Omicron"
2760,2022-01-22 12:33:52,50274262,MisterTechBlog,"""Beijing's Olympic 'bubble' will be the most ambitious Covid quarantine ever attempted. Will it work?""   "
2759,2022-01-22 15:57:31,1453990572,_rodahidup,Singapore reports first Omicron-related COVID-19 death     
2758,2022-01-22 17:59:15,1453990572,_rodahidup,"Despite the surge in daily Covid infection, foot traffic at shopping malls in Singapore is higher.  "
2757,2022-01-23 01:22:28,188347682,temptempholder,I got a pen I got a delta Omicron  I got apple I got alpha Omicron  Omicron-omicron Pen pineapple apple pen
2756,2022-01-23 04:43:34,1453990572,_rodahidup,"2,463 new COVID-19 cases in Singapore and 1 death     "
2755,2022-01-23 11:06:05,81342472,VishnoiSays,Omicron Nears U.S. Peak Even as Some Regions Still Face Struggle  
2754,2022-01-23 11:06:10,81342472,VishnoiSays,Living With Covid Proving Tough for a Gridlocked World Economy  
2753,2022-01-23 11:06:12,81342472,VishnoiSays,U.S. Omicron Surge Eases; French Cases Slow: Virus Update  
2752,2022-01-23 14:04:02,81342472,VishnoiSays,Your Weekend Reading: Nations Deal With Omicron In Their Own Way  
2751,2022-01-23 14:04:08,81342472,VishnoiSays,"No Evidence You Can Catch Covid From Overseas Mail, China Says  "
2750,2022-01-23 14:04:11,81342472,VishnoiSays,India Election Commission Extends Covid Rules for State Polls  
2749,2022-01-23 20:01:07,81342472,VishnoiSays,"Hong Kong Reports 140 New Covid Cases, Highest Number in Year  "
2748,2022-01-24 01:57:03,81342472,VishnoiSays,Bars and Gyms Are Bustling as Americans Learn to Live With Covid  
2747,2022-01-24 01:57:09,81342472,VishnoiSays,Fauci Says U.S. Omicron Outbreak 'Going in the Right Direction'  
2746,2022-01-24 01:57:10,81342472,VishnoiSays,New Zealand Urges Business to Be Ready for Omicron Disruption  
2745,2022-01-24 04:55:36,81342472,VishnoiSays,"Police Fire Water Cannon, Tear Gas at Covid Protesters in Brussels  "
2744,2022-01-24 09:45:36,1121038996572782592,FeelTheBlaziker,"Well... It may finally happen: I may have COVID.  I was outside when I suddenly felt sick, but I do have my thermometer in hand and measured that it's high. I also have other COVID symptoms like headaches, muscle aches and sore throat.  Now at the clinic waiting to take my ART..."
2743,2022-01-24 10:38:31,1121038996572782592,FeelTheBlaziker,Just received my results. The test returned negative for COVID.  Will be taking a break at home to recover from my high fever...
2742,2022-01-24 12:09:58,188347682,temptempholder,At least we know for sure Wordle craze will peak finish faster than Omicron
2741,2022-01-25 07:00:53,1453990572,_rodahidup,"3,002 new COVID-19 cases reported in Singapore     "
2740,2022-01-26 07:35:38,188347682,temptempholder, USA under 35yr old death rate comparison between covid and other causes . This data does not include the death rate from the time Omicron appears (Covid is deadlier before Omicron individually speaking at least)  Why study math?  
2739,2022-01-26 08:05:41,188347682,temptempholder,Holy shit. Many people seemed to be getting Covid now As seen on Twitter start to see one People got Liao their family  Me suspecting I have too  LNY plan appear SUS.   But it's not impt actually the LNY  What is impt is everyone is safe from covid in the end!!
2738,2022-01-26 08:21:17,188347682,temptempholder,"Finally not focussing covid number, which is 5500 for reportable ones. I think those ownself detect and dun see doctor ones also must be got a few hundreds at least a day.  "
2737,2022-01-26 08:47:24,348570917,Yixuantothemax,"COVID, please be nice and stop mutating. We want our lives back."
2736,2022-01-26 10:44:26,18060417,anapessoa, Covid is coming.
2735,2022-01-26 15:42:04,1453990572,_rodahidup,"5,996 new COVID-19 cases, 2 deaths reported in Singapore     "
2734,2022-01-26 15:42:26,1453990572,_rodahidup,Commentary: An Omicron spike in Singapore will be fast and furious      
